,outgoing_0,outgoing_1,outgoing_2,outgoing_3,outgoing_4,ingoing_0,ingoing_1,ingoing_2,ingoing_3,ingoing_4,balance_0,balance_1,balance_2,balance_3,balance_4,y_outgoing,y_ingoing,y_balance
113,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1790.1,20.1,2848.7299999999996,2114.75,3734.07,26618.88000000003,18504.060000000034,22632.30000000003,6328.150000000043,3954.6100000000442,-1725.3600000000004,610.1,25433.440000000053
114,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1140.1,20.1,2863.7299999999996,2099.75,3734.07,27626.05000000003,17121.870000000035,23254.030000000028,5529.440000000043,5151.750000000045,-1725.3600000000004,1260.1,24318.18000000005
115,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1140.1,1320.1,1563.7299999999998,2099.75,3734.07,27983.220000000023,15739.680000000033,23890.760000000028,4715.730000000043,6348.890000000045,-1725.3600000000004,1260.1,23852.92000000005
116,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1140.1,1320.1,1563.7299999999998,2099.75,3734.07,28340.39000000002,15657.490000000034,23227.49000000003,3902.020000000043,7546.030000000045,-1725.3600000000004,1260.1,23387.66000000005
117,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1140.1,1320.1,1563.7299999999998,2599.75,3234.07,28697.56000000002,15575.300000000034,22564.22000000003,3088.3100000000427,8743.170000000051,-1725.3600000000004,1260.1,22922.40000000005
118,-782.93,-1402.29,-2227.0,-2913.4600000000005,-2536.9300000000003,1140.1,1320.1,1563.7299999999998,2599.75,3234.07,29054.730000000018,15493.110000000033,21900.95000000003,2774.6000000000427,9440.310000000052,-1725.3600000000004,1260.1,22457.14000000005
119,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,454846.06000000006,321331.8000000001,356949.14,460565.00000000006,909762.4400000001,0.0,15015.0,24015.00000000022
120,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,450242.12000000005,321331.8000000001,361627.08,459460.00000000006,931939.6500000001,0.0,15015.0,39030.00000000022
121,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,445638.18000000005,321331.8000000001,366305.02,458355.00000000006,954116.8600000001,0.0,15015.0,54045.00000000022
122,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,441034.24000000005,321331.8000000001,370982.96,457250.00000000006,976294.0700000002,0.0,15015.0,69060.00000000015
123,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,436430.30000000005,321331.8000000001,375660.9,456145.00000000006,998471.2800000001,0.0,15015.0,84075.00000000003
124,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,431826.36000000004,321331.8000000001,380338.84,455040.00000000006,1020648.4900000002,0.0,15015.0,99090.00000000003
125,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,0.0,22177.21,427222.42000000004,321331.8000000001,385016.78,453935.00000000006,1042825.7000000002,0.0,15015.0,114105.00000000003
126,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,8500.0,13677.21,422618.4800000001,321331.8000000001,389694.72000000003,452830.00000000006,1065002.9100000001,0.0,15015.0,129120.00000000003
127,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,21100.0,1077.21,418014.5400000001,321331.8000000001,394372.66000000003,460225.00000000006,1078680.1200000003,0.0,15015.0,144135.00000000003
128,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,21100.0,1077.21,413410.6000000001,321331.8000000001,399050.60000000003,480220.00000000006,1079757.3300000003,0.0,15015.0,159150.00000000003
129,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,21100.0,1077.21,408806.6600000001,321331.8000000001,403728.54000000004,500215.00000000006,1080834.5400000003,0.0,15015.0,174165.00000000003
130,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,21100.0,1077.21,404202.72000000015,321331.8000000001,408406.48000000004,520210.00000000006,1081911.7500000002,0.0,15015.0,189180.00000000003
131,-4663.0,0.0,0.0,-1105.0,0.0,59.06,0.0,4677.94,21100.0,1077.21,399598.78000000014,321331.8000000001,413084.42000000004,540205.0000000001,1082988.9600000002,0.0,15015.0,204195.00000000003
132,-1218.11,-1813.11,-816.6399999999999,-916.65,-1226.6499999999999,1305.0,1310.0,824.3,1224.3,1324.3,14359.479999999994,9849.949999999995,2817.8900000000012,7362.809999999991,16481.809999999998,-1143.1,1230.0,12645.740000000003
133,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14446.369999999995,9346.839999999997,2825.550000000001,7670.459999999992,16579.46,-1143.1,1230.0,12732.640000000003
134,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14533.259999999995,8843.729999999998,3033.210000000001,7778.1099999999915,16677.11,-1143.1,1230.0,12819.540000000003
135,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14620.149999999996,8340.619999999999,3240.870000000001,7885.759999999992,16774.76,-1143.1,1230.0,12906.440000000002
136,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14707.039999999995,7837.509999999998,3448.5300000000007,7993.409999999993,16872.41,-1143.1,1230.0,12993.34
137,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14793.929999999995,7334.399999999998,3656.19,8101.059999999993,16970.059999999998,-1143.1,1230.0,13080.240000000002
138,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14880.819999999996,6831.289999999998,3863.8500000000004,8208.709999999994,17067.71,-1143.1,1230.0,13167.140000000001
139,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,14967.709999999995,6328.179999999998,4071.5099999999998,8316.359999999995,17165.36,-1143.1,1230.0,13254.039999999999
140,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,15054.599999999997,5825.069999999997,4279.169999999998,8424.009999999997,17263.010000000002,-1143.1,1230.0,13340.939999999999
141,-1218.11,-1813.11,-916.6399999999999,-816.65,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,15141.489999999996,5321.959999999997,4486.829999999997,8531.659999999996,17360.66,-1143.1,1230.0,13427.839999999998
142,-1218.11,-1813.11,-957.7099999999998,-775.5799999999999,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,15228.379999999997,4818.849999999997,4694.489999999998,8639.309999999998,17458.31,-1143.1,1230.0,13514.739999999998
143,-1218.11,-1813.11,-957.7099999999998,-775.5799999999999,-1226.6499999999999,1305.0,1310.0,1124.3,924.3,1324.3,15315.269999999997,4315.739999999996,4861.079999999999,8788.029999999999,17555.96,-1143.1,1230.0,13601.639999999998
144,-843.1099999999999,-1854.1699999999998,-916.6499999999999,-775.5799999999999,-1226.6499999999999,930.0,1310.0,1124.3,1424.3,824.3,15402.159999999998,3812.6299999999965,5027.669999999998,8936.75,17653.61,-1518.1,1605.0,13688.54
145,-5681.26,-1462.5,-4246.89,-5931.599999999999,-2911.02,7939.8,8738.0,6920.0,5561.35,0.0,71564.42000000007,67583.19000000005,340379.4900000002,399639.5499999998,278125.44000000006,-2737.68,1613.21,-9077.49999999996
146,-5663.26,-1462.5,-4647.5,-5718.889999999999,-2723.12,7939.8,8738.0,6937.4,5543.950000000001,0.0,73822.96000000006,74858.69000000005,343052.60000000027,399269.2999999999,275214.4200000001,-2737.68,1613.21,-10201.96999999996
147,-5509.66,-1462.5,-4629.5,-5718.889999999999,-2741.12,7939.8,8738.0,6937.4,5543.950000000001,0.0,76099.50000000007,82134.19000000005,345342.50000000023,399094.3599999999,272491.30000000005,-2737.68,1613.21,-11326.439999999959
148,-5681.26,-1523.58,-4414.82,-5700.889999999999,-2920.2599999999998,7939.8,8738.0,11855.68,625.67,0.0,78529.64000000006,89409.69000000003,347650.40000000026,398919.42,269750.18000000005,-2737.68,726.71,-12450.90999999996
149,-5681.26,-1523.58,-4414.82,-5700.889999999999,-2920.2599999999998,7939.8,8738.0,11855.68,625.67,0.0,80788.18000000005,96624.11000000003,355091.26000000024,393844.19999999995,266829.92000000004,-2737.68,726.71,-14461.879999999961
150,-5681.26,-1523.58,-4414.82,-5700.889999999999,-2939.46,8429.8,8248.0,11855.68,625.67,0.0,83046.72000000004,103838.53000000004,362532.1200000003,388768.98000000004,263909.6600000001,-2737.68,726.71,-16472.849999999962
151,-5681.26,-1523.58,-4414.82,-5700.889999999999,-4439.46,5972.51,8248.0,12481.35,0.0,0.0,85795.26000000004,110562.95000000004,369972.9800000003,383693.76,260970.20000000007,-2737.68,3184.0,-18483.819999999963
152,-5681.26,-1523.58,-4414.82,-5700.889999999999,-4439.46,5982.51,8238.0,12481.35,0.0,0.0,86086.51000000004,117287.37000000005,378039.51000000024,377992.87000000005,256530.74000000008,-2737.68,3184.0,-18037.499999999964
153,-3481.26,-2523.58,-5926.3099999999995,-3189.4,-5464.8,510.0,8238.0,12481.35,0.0,0.0,86387.76000000004,124001.79000000005,386106.0400000002,372291.98000000004,252091.28000000012,-4092.6799999999994,8656.51,-17591.179999999964
154,-3481.26,-2598.58,-5864.16,-3176.55,-5515.19,510.0,8238.0,12481.35,0.0,0.0,83416.50000000004,129716.21000000005,392661.0800000002,369102.5800000001,246626.4800000001,-4092.6799999999994,8656.51,-13027.34999999996
155,-3481.26,-2598.58,-5864.16,-4676.55,-4015.1899999999996,510.0,15158.0,5561.35,0.0,0.0,80445.24000000005,135355.63000000006,399278.2700000002,365926.03,241111.29000000012,-4092.6799999999994,8656.51,-8463.519999999964
156,-20730.27,-5326.42,-48913.91,-8481.88,-6258.85,20600.13,4674.679999999999,30745.08,59800.0,5117.9,-622116.3099999999,-626627.7000000001,-1090103.6899999995,-536518.9600000002,353195.23999999993,-8774.97,13085.91,-652044.0299999999
157,-20686.77,-5326.42,-50884.840000000004,-6513.449999999999,-6256.35,20600.13,4674.679999999999,30745.08,59800.0,5117.9,-622246.4500000001,-627279.4400000001,-1108272.5199999996,-485200.84000000014,352054.2899999999,-8815.97,13085.91,-647733.0900000001
158,-27258.079999999998,-1663.41,-9645.949999999999,-1012.0,-2425.92,0.0,281.28,0.0,0.0,0.0,-303902.43,-831589.94,-1068728.8499999996,-1156761.9999999998,-1200959.8599999999,-129.6,0.0,-3544.799999999696
159,-27247.28,-1663.41,-9645.949999999999,-1022.8,-2415.12,0.0,281.28,0.0,0.0,0.0,-331160.51000000007,-832972.07,-1078374.7999999996,-1157773.9999999998,-1203385.78,-129.6,0.0,-3674.3999999996963
160,-27258.08,-1663.4099999999999,-9635.15,-1022.8,-2515.92,0.0,281.28,0.0,0.0,0.0,-358407.79000000004,-834354.2,-1088020.7499999993,-1158796.7999999998,-1205800.9,-129.6,0.0,-3803.9999999996967
161,-27258.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2515.92,0.0,281.28,0.0,0.0,0.0,-385665.87,-835736.33,-1097655.8999999992,-1159819.5999999999,-1208316.82,-129.6,0.0,-3933.5999999996966
162,-27258.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-412923.95,-837118.46,-1107301.8499999992,-1160831.5999999999,-1210832.74,-129.6,0.0,-4063.1999999996965
163,-27258.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-440182.02999999997,-838500.59,-1116947.799999999,-1161843.5999999999,-1213356.6600000001,-129.6,0.0,-4192.799999999696
164,-27258.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-467440.1099999999,-839882.72,-1126593.7499999988,-1162855.5999999999,-1215880.58,-129.6,0.0,-4322.399999999695
165,-27258.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-494698.1899999999,-841264.85,-1136239.699999999,-1163867.5999999999,-1218404.5,-129.6,0.0,-4451.999999999694
166,-26785.08,-1663.4099999999999,-9645.949999999999,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-521956.2699999999,-842646.9800000001,-1145885.649999999,-1164879.6,-1220928.4200000002,-602.6,0.0,-4581.599999999694
167,-26785.08,-11298.56,-10.8,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-548741.3499999995,-844029.11,-1155531.5999999992,-1165891.6,-1223452.34,-602.6,0.0,-5184.1999999996915
168,-26785.08,-11298.56,-10.8,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-575526.4299999996,-855046.39,-1155542.3999999992,-1166903.6,-1225976.26,-602.6,0.0,-5786.799999999688
169,-26785.08,-11298.56,-10.8,-1012.0,-2523.92,0.0,281.28,0.0,0.0,0.0,-602311.5099999995,-866063.6699999999,-1155553.1999999993,-1167915.6,-1228500.18,-602.6,0.0,-6389.399999999688
170,-26799.58,-11284.06,-10.8,-1491.22,-2044.7,0.0,281.28,0.0,0.0,0.0,-629096.5899999995,-877080.9499999998,-1155563.9999999993,-1168927.6,-1231024.0999999999,-602.6,0.0,-6991.999999999688
171,-26799.58,-11284.06,-10.8,-1491.22,-2044.7,0.0,281.28,0.0,0.0,0.0,-655896.1699999995,-888083.7299999997,-1155574.799999999,-1170418.8199999998,-1233068.7999999998,-602.6,0.0,-7594.599999999688
172,-10340.580000000002,-11284.06,-10.8,-1515.6200000000001,-2020.3,0.0,281.28,0.0,0.0,0.0,-682695.7499999995,-899086.5099999998,-1155585.5999999992,-1171910.0399999998,-1235113.4999999998,-17061.6,0.0,-8197.19999999969
173,-2076.7900000000004,-1458.5600000000002,-1101.9499999999998,-2378.3900000000003,-2075.8300000000004,1614.0,1614.32,1600.0,1660.0,3679.0,43048.250000000044,37881.03000000002,43512.56999999999,35988.280000000006,45723.11000000001,-2673.8900000000003,3898.84,42816.86000000005
174,-2113.26,-1389.9700000000003,-1106.32,-2365.05,-2009.6700000000005,1614.0,1614.32,1600.0,3260.0,2079.0,42585.46000000004,38036.79000000002,44010.619999999995,35269.89,47326.28,-2751.1600000000003,3898.84,44041.810000000056
175,-1594.1100000000001,-1431.2700000000004,-1367.5700000000004,-2081.7,-1990.4700000000005,14.0,1614.32,1600.0,3260.0,2079.0,42086.20000000004,38261.14000000002,44504.29999999999,36164.840000000004,47395.60999999999,-2820.4300000000003,3898.84,45189.49000000005
176,-1601.61,-1550.5800000000004,-1564.08,-1758.38,-1978.5900000000004,1614.0,14.32,3200.0,1660.0,2079.0,40506.09000000004,38444.190000000024,44736.729999999996,37343.14000000001,47484.139999999985,-2710.7599999999998,2698.84,46267.90000000005
177,-1601.61,-1562.4600000000005,-1552.1999999999998,-1772.38,-1964.5900000000004,1614.0,1614.32,1600.0,1660.0,2079.0,40518.48000000004,36907.930000000015,46372.64999999999,37244.76000000001,47584.54999999998,-2710.7599999999998,2698.84,46255.980000000054
178,-1601.61,-1562.4600000000005,-1552.1999999999998,-1851.54,-1885.4300000000003,1600.0,1614.32,1600.0,1660.0,2079.0,40530.87000000004,36959.79000000002,46420.44999999998,37132.38000000001,47698.95999999997,-2710.7599999999998,2712.84,46244.060000000056
179,-1601.61,-1562.4600000000005,-1552.1999999999998,-2022.1799999999998,-1714.7900000000002,1600.0,1614.32,1600.0,1889.0,1850.0,40529.260000000046,37011.65000000002,46468.249999999985,36940.840000000004,47892.52999999997,-2710.7599999999998,2712.84,46246.14000000006
180,-1601.61,-1562.4600000000005,-1552.1999999999998,-2022.1799999999998,-1714.7900000000002,1600.0,1614.32,1600.0,1889.0,1850.0,40527.650000000045,37063.51000000002,46516.04999999998,36807.66,48027.73999999996,-2710.7599999999998,2712.84,46248.22000000005
181,-1624.3400000000001,-1539.7300000000005,-1552.1999999999998,-2238.37,-1498.6000000000001,1600.0,1614.32,1600.0,2139.0,1600.0,40526.040000000045,37115.37000000002,46563.849999999984,36674.48,48162.94999999996,-2710.7599999999998,2712.84,46250.300000000054
182,-1694.3400000000001,-1469.7300000000005,-1552.1999999999998,-2238.37,-1498.6000000000001,1600.0,1614.32,1600.0,2139.0,1600.0,40501.70000000005,37189.960000000014,46611.64999999999,36575.11000000001,48264.34999999996,-2710.7599999999998,2712.84,46252.38000000005
183,-1701.8400000000001,-1462.2300000000005,-1552.1999999999998,-2238.37,-1498.6000000000001,1600.0,1614.32,1600.0,2139.0,1600.0,40407.36000000004,37334.55000000002,46659.44999999999,36475.74000000001,48365.74999999996,-2710.7599999999998,2712.84,46254.46000000004
184,-1701.8400000000001,-1462.2300000000005,-1552.1999999999998,-2238.37,-1498.6000000000001,1600.0,1614.32,1600.0,2139.0,1600.0,40305.52000000003,37486.64000000002,46707.25000000001,36376.37000000001,48467.149999999965,-2710.7599999999998,2712.84,46256.540000000045
185,-2655.63,-5687.12,-5743.02,-2272.5200000000004,-2885.809999999999,2460.0,5587.5,5729.0,2374.0,2928.0,4790.129999999974,-876.9800000000263,26.299999999970577,736.0599999999702,1628.6299999999715,-2547.42,2581.41,6835.80999999997
186,-2830.63,-5536.18,-5745.46,-2246.0200000000004,-2907.8199999999993,2460.0,5617.5,5699.0,2374.0,2928.0,4594.499999999974,-976.6000000000264,12.279999999970421,837.5399999999704,1670.8199999999717,-2547.42,2581.41,6869.79999999997
187,-2883.5300000000007,-5523.88,-6060.930000000001,-1939.9500000000003,-2857.8199999999993,2460.0,5617.5,5699.0,2374.0,2928.0,4223.8699999999735,-895.2800000000262,-34.18000000002962,965.5199999999704,1690.9999999999718,-2542.73,2581.41,6903.78999999997
188,-3435.5,-4971.91,-6132.430000000001,-1906.69,-2853.5799999999995,3192.0,4885.5,6269.0,1804.0,2928.0,3800.3399999999738,-801.6600000000262,-396.1100000000296,1399.5699999999704,1761.179999999972,-2542.73,2581.41,6942.46999999997
189,-3731.0,-4808.929999999999,-6014.910000000001,-1891.69,-2878.5799999999995,3292.0,5035.5,6019.0,1882.0,2850.0,3556.8399999999738,-888.0700000000263,-259.54000000002964,1296.8799999999703,1835.5999999999722,-2542.73,2581.41,6981.1499999999705
190,-4191.41,-4848.5199999999995,-5681.339999999999,-1741.7499999999998,-3000.49,3792.0,5035.5,5519.0,1882.0,2850.0,3117.8399999999733,-661.5000000000264,-255.45000000002963,1287.1899999999705,1807.0199999999722,-2542.73,2581.41,7019.829999999971
191,-4319.519999999999,-4720.41,-5906.169999999999,-1617.1499999999999,-2983.5,4092.0,4735.5,5819.0,1722.0,3010.0,2718.4299999999735,-474.5200000000264,-417.79000000002975,1427.4399999999705,1656.5299999999727,-2500.93,2581.41,7058.509999999971
192,-4309.519999999999,-4939.37,-5762.109999999999,-1699.33,-2866.42,4092.0,4735.5,5969.0,1722.0,2860.0,2490.909999999973,-459.43000000002655,-504.9600000000298,1532.2899999999704,1683.0299999999727,-2460.7799999999997,2581.41,7138.989999999972
193,-4433.78,-5218.549999999999,-5598.759999999999,-1504.24,-2861.42,4092.0,5285.5,5619.0,1572.0,2810.0,2273.389999999973,-663.3000000000266,-298.07000000002984,1554.9599999999707,1676.609999999973,-2460.7799999999997,2546.41,7259.619999999972
194,-4645.819999999999,-5949.7,-4679.19,-1454.24,-2861.42,4092.0,6085.5,4819.0,1572.0,2810.0,1931.6099999999733,-596.3500000000267,-277.8300000000298,1622.7199999999705,1625.1899999999732,-2405.54,2546.41,7345.249999999972
195,-4805.04,-6383.1900000000005,-4161.58,-1377.24,-3489.6800000000003,4592.0,6135.5,4469.0,1372.0,3510.0,1377.7899999999731,-460.5500000000269,-138.02000000002977,1740.4799999999707,1573.7699999999734,-2233.0499999999997,2223.41,7486.119999999973
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499.9999999999998,-1499.9999999999998,-1499.9999999999998,-1499.9999999999998,-1499.9999999999998,0.0,0.0,-1499.9999999999998
